DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,5,1.76,0.7,-9.12716,-70.81454,26.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,5,1.66,0.71,-9.12575,-70.80505,20.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,5,2.17,0.62,-9.11738,-70.87421,6.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.31,0.94,-9.01121,-70.72198,12.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.3,0.94,-9.00978,-70.7124,13.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.1,0.98,-9.00751,-70.63398,14.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.02,0.97,-8.95672,-70.6715,13.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,0.97,-8.95527,-70.66184,10.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,1.0,-8.87481,-70.61077,27.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,0.98,-8.81549,-70.64635,16.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,1,0.0,1.0,-8.81116,-70.61728,32.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,5,10.04,0.03,-8.73586,-71.10148,9.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,11,0.0,1.0,-8.66536,-70.4454,95.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,0.84,-8.61029,-70.57099,493.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,2,3.51,0.18,-8.5214,-70.96405,6.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,6,0.0,0.99,-8.49658,-70.42294,137.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,8,0.0,1.0,-8.49509,-70.41299,52.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,5,0.0,0.99,-8.48725,-70.4244,20.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,0.83,-8.47834,-70.61714,68.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.0,0.76,-8.47681,-70.72324,14.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,0.83,-8.4691,-70.61856,38.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.69,0.56,-8.4678,-70.85232,12.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,0,0.0,0.84,-8.46761,-70.60879,6.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.57,0.44,-8.46638,-70.84278,15.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.5,0.47,-8.46496,-70.83323,29.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.22,0.5,-8.45579,-70.8346,19.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.0,0.77,-8.44342,-70.6888,13.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.0,0.58,-8.34449,-70.8281,43.3
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.0,0.52,-8.30624,-71.00623,9.3
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.0,0.66,-8.25858,-70.74932,28.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,17,0.0,0.98,-8.13343,-70.7147,8.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,6,10.68,0.03,-9.66479,-71.5239,13.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,FEIJÓ,Amazônia,6,6.29,0.15,-9.47548,-71.30459,6.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.24,0.87,-7.94857,-72.07421,18.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,0,0.2,0.87,-7.94725,-72.06525,13.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,3,0.9,0.69,-7.92818,-72.32109,9.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,3,0.9,0.69,-7.92688,-72.31219,8.0
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,7,0.98,0.7,-7.92451,-72.35802,5.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.53,0.79,-7.92117,-72.14894,7.8
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,11,1.0,0.65,-7.89532,-72.3442,6.9
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,22,0.1,0.91,-7.8854,-71.84234,16.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,18,0.1,0.91,-7.88142,-71.81523,8.0
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,RODRIGUES ALVES,Amazônia,17,1.8,0.58,-7.87103,-72.80771,33.9
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,11,0.01,0.95,-7.85958,-71.79076,35.6
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,8,0.0,0.97,-7.85824,-71.78171,8.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.4,0.84,-7.84591,-72.07444,7.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,17,0.1,0.98,-7.82363,-71.9218,6.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,22,1.1,0.64,-7.82288,-72.35156,46.7
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,12,0.17,0.89,-7.82261,-71.9771,6.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,17,0.1,0.96,-7.82232,-71.9128,6.2
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,21,1.03,0.92,-7.82158,-72.34266,14.6
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,TARAUACÁ,Amazônia,13,0.18,0.82,-7.80681,-71.86905,6.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.28,0.9,-7.79126,-72.07349,12.7
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.22,0.88,-7.78994,-72.06452,14.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.2,0.83,-7.77347,-72.07615,10.6
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,23,1.1,0.56,-7.66942,-72.37767,43.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,23,1.1,0.56,-7.66813,-72.36877,122.2
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,17,0.94,0.59,-7.66163,-72.32424,30.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,23,1.1,0.56,-7.65926,-72.37009,12.2
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.4,0.74,-7.62841,-71.97259,16.3
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,0,0.4,0.73,-7.62709,-71.96358,8.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,21,1.63,0.39,-7.39622,-72.59154,9.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,25,2.01,0.29,-7.28611,-72.72897,17.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,25,2.0,0.3,-7.28482,-72.72009,9.7
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,4,4.05,0.07,-7.24459,-72.38118,8.7
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,4,3.69,0.09,-7.23701,-72.39142,21.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARÁ,Amazônia,5,3.93,0.08,-7.23571,-72.38251,120.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazônia,0,0.47,0.84,-7.02032,-71.78625,7.3
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazônia,0,0.58,0.6,-6.96482,-71.59778,4.9
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,Amazônia,0,0.5,0.61,-6.96345,-71.58856,12.7
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,ATALAIA DO NORTE,Amazônia,1,0.7,0.42,-6.89623,-72.25964,10.1
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,ATALAIA DO NORTE,Amazônia,0,0.22,0.7,-6.75688,-72.067,7.6
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,25,0.68,0.96,-8.04914,-72.51456,35.8
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,24,0.7,0.95,-8.04028,-72.51588,48.4
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,24,0.81,0.91,-8.0364,-72.48921,8.5
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,23,0.96,0.87,-8.0161,-72.47407,45.8
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,23,1.0,0.85,-8.0148,-72.46517,184.6
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,23,1.03,0.84,-8.00594,-72.46649,7.9
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,8,0.7,0.9,-7.97957,-72.54971,57.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,MARECHAL THAUMATURGO,Amazônia,6,3.7,0.5,-9.06306,-72.20499,48.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,MARECHAL THAUMATURGO,Amazônia,6,3.71,0.5,-9.06176,-72.19608,12.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,JORDÃO,Amazônia,6,2.34,0.63,-9.05698,-71.96198,20.6
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,CRUZEIRO DO SUL,Amazônia,21,0.43,1.0,-8.10892,-72.61469,10.0
2024/09/01 19:13:00,AQUA_M-T,Brasil,ACRE,MÂNCIO LIMA,Amazônia,8,2.93,0.38,-7.52202,-73.27311,15.9
2024/09/01 19:13:00,AQUA_M-T,Brasil,AMAZONAS,TEFÉ,Amazônia,1,0.07,0.15,-3.44796,-64.82938,29.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,PAUINI,Amazônia,7,0.0,1.0,-7.81666,-66.93882,11.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.37652,-66.5914,79.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.37373,-66.57413,228.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.33481,-66.56287,30.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,18,0.0,1.0,-9.30375,-65.98122,16.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,19,0.0,1.0,-9.30126,-65.96696,49.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,19,0.0,1.0,-9.30048,-65.96184,38.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,19,0.0,1.0,-9.20935,-67.13008,13.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,14,0.3,1.0,-9.19627,-65.88439,58.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,14,0.3,1.0,-9.19615,-65.89184,39.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,14,0.32,1.0,-9.19295,-65.87203,20.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.16455,-66.17325,159.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.16401,-66.17834,134.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.16103,-66.15957,19.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.1,1.0,-8.71747,-66.58478,21.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.68131,-67.14948,261.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.6787,-67.13348,436.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.67321,-67.15774,37.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.67071,-67.1417,272.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.66967,-67.15138,80.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.6682,-67.1256,104.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazônia,7,0.0,1.0,-8.66704,-67.13535,158.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.66062,-67.07703,37.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.65911,-67.08697,19.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.65644,-67.07073,26.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.61674,-66.67896,56.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.61388,-66.66146,111.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,0.99,-8.56542,-66.78362,19.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.14683,-65.56145,18.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.2,1.0,-9.01877,-66.09344,59.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.2,1.0,-9.01566,-66.0743,65.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.98854,-66.69889,33.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.97938,-66.71812,114.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.97795,-66.98306,30.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.97655,-66.70093,474.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.97534,-66.96674,25.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.97102,-66.70907,360.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.9683,-66.69176,137.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.96741,-66.72009,67.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.96559,-66.67455,107.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.96456,-66.7029,297.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.9636,-66.96867,30.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.96286,-66.65725,75.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.96171,-66.6857,73.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.95901,-66.71095,138.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.95886,-66.66851,180.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.9563,-66.69384,47.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.95599,-66.65121,87.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.95357,-66.67661,55.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.95255,-66.70483,29.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.95083,-66.65932,93.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.94805,-66.64184,35.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.94394,-66.65321,100.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.92305,-66.71708,52.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.05,1.0,-8.9175,-66.6827,39.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.1,1.0,-8.91469,-66.66535,55.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.91382,-66.73606,99.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.1,1.0,-8.91188,-66.64795,215.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.91106,-66.71909,158.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.1,1.0,-8.90267,-66.66745,64.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.90185,-66.73808,74.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.1,1.0,-8.89982,-66.64996,139.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.89904,-66.72089,405.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.8899,-66.85001,30.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.88989,-66.74017,75.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.1,1.0,-8.88777,-66.65203,37.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.88579,-66.74619,72.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.88564,-66.86253,54.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.88309,-66.72901,32.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.88285,-66.84577,64.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.87803,-66.85196,54.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.87792,-66.74217,160.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.05,1.0,-8.87506,-66.72494,55.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.87381,-66.74818,153.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.87109,-66.73095,191.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-8.86591,-66.74398,146.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.03,1.0,-8.86306,-66.72686,36.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.2,1.0,-8.86075,-66.63858,81.9
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.2,1.0,-8.85785,-66.62111,19.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.2,1.0,-8.85739,-66.64442,35.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.2,1.0,-8.85461,-66.62688,35.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,25,0.0,1.0,-9.4762,-66.7947,173.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,25,0.0,1.0,-9.47351,-66.77815,136.5
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,26,0.0,1.0,-9.46443,-66.79683,15.0
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,26,0.0,1.0,-9.46169,-66.78011,14.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.41293,-66.63271,23.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.41008,-66.61564,20.6
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,7,0.0,1.0,-9.40602,-66.6218,39.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,ACRELÂNDIA,Amazônia,20,0.0,1.0,-9.95249,-66.8839,47.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,24,0.0,1.0,-9.61748,-66.8263,17.4
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,22,0.0,1.0,-9.60903,-66.81636,18.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,20,0.0,1.0,-9.5331,-66.79526,60.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,AMAZONAS,LÁBREA,Amazônia,17,0.0,1.0,-9.51812,-66.75376,20.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,PLÁCIDO DE CASTRO,Amazônia,14,0.0,1.0,-10.06487,-67.29286,19.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,PLÁCIDO DE CASTRO,Amazônia,14,0.0,1.0,-10.06318,-67.28742,44.7
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,PLÁCIDO DE CASTRO,Amazônia,15,0.0,1.0,-10.06252,-67.27802,39.8
2024/09/01 19:10:00,AQUA_M-T,Brasil,ACRE,PLÁCIDO DE CASTRO,Amazônia,15,0.0,1.0,-10.06073,-67.27261,15.1
2024/09/01 19:10:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,14,0.0,1.0,-9.7411,-65.91321,27.2
2024/09/01 19:10:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,9,0.0,1.0,-9.66394,-66.17063,90.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,27,0.0,1.0,-9.55646,-66.00417,29.3
2024/09/01 19:10:00,AQUA_M-T,Brasil,RONDÔNIA,PORTO VELHO,Amazônia,27,0.0,1.0,-9.55015,-66.04422,67.2
